Date,Goal1Nom,Goal1Rel,Goal1Lvl,Perf1,ParTelic,DesToResp1,DesToResp2,DesToResp3,DesToResp4Reco,DesToRespScl,Interested,Distressed,Excited,Upset,Strong,Guilty,Scared,Hostile,Enthusiastic,Proud,Irritable,Alert,Ashamed,Inspired,Nervous,Determined,Attentive,Jittery,Active,Afraid,PA,NA,PercepAcc1,PercepAcc2,PercepAcc3,PercepAcc4Reco,PercepAcc5,PercepAccScl,DisJust1,DisJust2,DisJust3,DisJust4,DisJustScl,Goal2Nom,Goal2Rel,Goal2Lvl,Perf2,ConfJudg,Similar,ExplainDiff,ExplainFind,Ethnicity,Latino,Age,Gender,Education,Occupation,CurrentTenure,WorkExp,FdbkType,FdbkTypeN,FdbkValence,FdbkValN,MetGoal,FdbkAccuracy,FdbkAccN,GoalRevision,PerfResidGain,GoalResidGain,PerfRevision,Condition,ConditionN
10/15/17 17:28,3,,4,2,Paratelic,3,1,1,3,2,2,2,1,2,1,1,1,2,1,1,3,2,1,1,2,2,2,2,2,1,1.5,1.7,4,4,2,4,2,3.2,1,4,2,2,2.25,2,,3,2,Moderate,Not at All/Very Low,This is my first timed one,Googled RGB then college name,White,No,31,Female,Graduate or professional degree,"Professionals (e.g., Engineer, Lawyer)",2.5,10,nominal,1,negative,2,0,accurate,1,-1,0.06,-0.23,0,nominalnegativeaccurate,1
10/14/17 11:49,,60%,5,1,Telic,3,3,3,4,3.25,3,1,3,1,2,1,1,1,3,3,1,3,1,2,1,3,4,1,3,1,2.9,1,2,2,3,2,3,2.4,2,2,2,2,2,,60%,5,1,Low,Not at All/Very Low,most surveys don't require me to search for things like this,I looked up branding websites for colleges.,White,No,24,Female,Bachelor's degree,"Administrative support workers (e.g., Secretary, Dispatcher)",1,8,relative,2,positive,1,0,inaccurate,2,0,-0.49,0.6,0,relativepositiveinaccurate,8
10/15/17 17:27,6,,7,1,Paratelic,4,4,5,5,4.5,3,2,3,1,3,1,1,1,4,4,2,4,2,4,1,4,4,1,3,1,3.6,1.3,1,1,2,1,1,1.2,4,2,2,2,2.5,2,,3,3,Not at All/Very Low,Moderate,,Google searches to branding articles for each university although I did try pasting image in to Photoshop at first but was too slow.,White,No,38,Male,Bachelor's degree,"First/mid level officials and managers (e.g., Operations Manager, Vice President)",15,20,nominal,1,positive,1,0,inaccurate,2,-4,1.22,-1.75,2,nominalpositiveinaccurate,4
10/8/17 18:16,5,,6,1,Paratelic,4,5,5,5,4.75,4,2,5,1,5,2,3,5,5,4,2,5,2,4,3,4,5,4,5,4,4.6,2.8,4,4,3,4,4,3.8,5,4,4,4,4.25,6,,7,2,High,Not at All/Very Low,Most others didn't time me like this.,Google,White,No,23,Female,High school graduate,"Service workers (e.g., Cook, Hairdresser)",4,4,nominal,1,positive,1,0,inaccurate,2,1,0.37,1.59,1,nominalpositiveinaccurate,4
10/9/17 14:13,4,,5,3,Paratelic,4,4,4,4,4,3,1,3,1,2,1,1,1,3,4,1,2,1,3,1,3,3,2,1,1,2.7,1.1,4,4,4,4,4,4,4,4,4,4,4,4,,5,2,High,Low,I havent't had to identify RGB codes.,"I googled ""rgb codes for ....""",White,No,20,Female,Associate's degree,"Administrative support workers (e.g., Secretary, Dispatcher)",3,4,nominal,1,positive,1,0,inaccurate,2,0,-0.69,0.6,-1,nominalpositiveinaccurate,4
10/1/17 18:13,,40%,4,0,Paratelic,1,1,1,3,1.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,3,5,5,5,4.6,5,5,5,5,5,,100%,7,0,Very High,Not at All/Very Low,"well the most striking difference is that other surveys dont ask me bullshit questions about ""DID YOU DO WELL IN TASK ONE?"" as some kind of an attention check. I paid attention in task one, but i didnt care to remember anything about it once i was done with it. asking me questions about it and masquerading them as attention checks is pure bullshit. 
I also have never seen surveys that use attention checks like ""i have been to every country in the world"", You do realise that this is literally possible to do? even cheaply, if youve got low standards? Dont use attention checks that are actually not impossible. 
THAT is how your survey differs from other surveys ive done. ","googled rgb color codes, found this page http://www.rapidtables.com/web/color/RGB_Color.htm, pasted shit off of it. ",White,No,25,Prefer not to say,"Some college, no degree",Other,0,0,relative,2,positive,1,0,inaccurate,2,3,-0.56,2.77,0,relativepositiveinaccurate,8
10/14/17 14:55,5,,6,3,Telic,4,4,5,2,3.75,3,1,1,1,2,1,1,1,1,1,1,4,1,1,1,1,4,1,3,1,2.1,1,4,4,4,4,3,3.8,4,5,4,5,4.5,3,,4,2,Moderate,Not at All/Very Low,,through google,Black or African American,No,23,Female,"Some college, no degree","First/mid level officials and managers (e.g., Operations Manager, Vice President)",3,9,nominal,1,negative,2,0,accurate,1,-2,-0.69,-0.65,-1,nominalnegativeaccurate,1
10/15/17 17:40,6,,7,0,Paratelic,4,4,4,4,4,3,3,2,3,1,4,2,2,2,1,3,3,3,2,4,2,3,3,2,1,2.1,2.8,4,3,4,4,4,3.8,4,4,4,4,4,1,,2,3,Moderate,Not at All/Very Low,this is my first project. ,"eventually, I did a google search for &lt;university name&gt; rgb color",White,No,34,Male,Graduate or professional degree,Other,4,6,nominal,1,negative,2,0,accurate,1,-5,2.02,-2.5,3,nominalnegativeaccurate,1
10/11/17 18:38,4,,5,2,Telic,3,2,2,4,2.75,4,1,3,1,4,1,1,1,3,3,1,4,1,3,1,3,5,1,4,1,3.6,1,3,4,4,5,3,3.8,5,5,5,5,5,3,,4,2,Low,Not at All/Very Low,I have not done anything like this with the time constraint and rgb codes,googling rgb codes and the specific school,White,No,24,Female,Bachelor's degree,"Professionals (e.g., Engineer, Lawyer)",3,3,nominal,1,positive,1,0,inaccurate,2,-1,0.06,-0.15,0,nominalpositiveinaccurate,4
10/15/17 17:42,,80%,6,3,Telic,5,2,5,3,3.75,3,2,2,3,3,1,1,2,4,3,2,5,1,4,1,4,3,1,3,1,3.4,1.5,5,5,4,5,5,4.8,3,4,3,4,3.5,,60%,5,4,High,Moderate,,I stumbled upon a website called teamcolorcodes.com that had most of the code numbers. ,White,No,19,Male,"Some college, no degree",Other,2,3,relative,2,negative,2,0,accurate,1,-1,1.02,0.1,1,relativenegativeaccurate,5
10/17/17 16:49,3,,4,0,Paratelic,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1.2,1,1,2,2,5,2.2,1,5,5,5,4,1,,2,0,Low,Not at All/Very Low,Most are surveys ,google,White,No,27,Male,High school graduate,"Sales workers (e.g., Real Estate Agents, Retail Salesperson)",2,4,nominal,1,negative,2,0,accurate,1,-2,-0.56,-0.98,0,nominalnegativeaccurate,1
10/15/17 17:45,,60%,5,2,Telic,4,2,2,2,2.5,2,1,2,1,1,1,1,1,1,2,1,2,1,1,1,2,2,1,1,1,1.6,1,2,2,2,2,2,2,4,4,4,3,3.75,,60%,5,3,Low,Not at All/Very Low,I have never had to find RGB colors of Universities before. ,Google search for university RGB colors ,White,No,32,Male,Ph.D.,"Professionals (e.g., Engineer, Lawyer)",2,5,relative,2,positive,1,0,inaccurate,2,0,0.92,0.6,1,relativepositiveinaccurate,8
10/14/17 14:18,,80%,6,0,Telic,4,4,4,4,4,4,4,1,5,2,4,1,1,1,1,3,2,4,1,3,4,4,1,1,1,2.1,2.7,4,4,4,4,4,4,5,5,5,5,5,,40%,4,1,Very High,Low,I do not do many search hits,i Just googled it.,White,No,35,Female,Bachelor's degree,"Professionals (e.g., Engineer, Lawyer)",2,16,relative,2,negative,2,0,accurate,1,-2,0.3,-0.65,1,relativenegativeaccurate,5
10/9/17 14:17,3,,4,2,Telic,3,2,2,3,2.5,2,3,1,1,1,1,1,1,2,2,3,3,1,2,2,2,3,3,3,1,2.1,1.7,2,3,3,2,2,2.4,3,2,4,3,3,1,,2,1,Low,Moderate,,I found a site that gave codes and used it as the general web search was not all that helpful,White,No,34,Female,Bachelor's degree,"Service workers (e.g., Cook, Hairdresser)",3,15,nominal,1,positive,1,0,inaccurate,2,-2,-0.79,-0.98,-1,nominalpositiveinaccurate,4
10/15/17 17:55,4,,5,4,Telic,4,2,2,3,2.75,3,1,3,1,3,1,1,1,3,4,1,4,1,2,2,4,4,2,1,2,3.1,1.3,4,4,4,4,4,4,4,4,4,4,4,4,,5,4,Very High,Not at All/Very Low,I've never had to look up anything or be timed looking up things. Usually I'm told to do the best I can with the knowledge I have,I googled them and clicked the first link,White,No,23,Male,"Some college, no degree","Administrative support workers (e.g., Secretary, Dispatcher)",5,7,nominal,1,positive,1,1,accurate,1,0,0.21,0.6,0,nominalpositiveaccurate,3
10/15/17 17:54,,80%,6,3,Telic,4,4,5,4,4.25,4,1,4,2,3,2,2,1,4,2,2,5,2,4,2,4,4,2,4,2,3.8,1.8,3,3,3,3,3,3,2,2,2,3,2.25,,80%,6,3,Moderate,Not at All/Very Low,Ive never had to judge colours or use google.,Having loads of tabs open and using Google,White,No,23,Male,"Some college, no degree","Service workers (e.g., Cook, Hairdresser)",1,10,relative,2,negative,2,0,accurate,1,0,0.16,0.85,0,relativenegativeaccurate,5
10/15/17 18:07,6,,7,3,Telic,5,4,4,4,4.25,4,1,4,1,4,1,1,1,3,3,1,4,2,5,1,4,4,2,4,1,3.9,1.2,4,4,4,3,5,4,3,4,4,4,3.75,3,,4,3,High,Not at All/Very Low,I have not done RGB code look ups on mturk,Google search directed to brand standards for each lookup,White,No,28,Male,"Some college, no degree","Professionals (e.g., Engineer, Lawyer)",3,5,nominal,1,negative,2,0,accurate,1,-3,0.16,-1,0,nominalnegativeaccurate,1
10/1/17 18:24,3,,4,2,Paratelic,4,3,3,3,3.25,4,2,4,1,1,1,1,1,4,1,1,4,1,1,1,4,4,1,4,1,3.1,1.1,2,4,4,2,3,3,2,2,2,3,2.25,2,,3,1,Moderate,Not at All/Very Low,Timed/,"Put in the search term ""RGB code for XXX "" inn Google",White,No,43,Female,Bachelor's degree,"Sales workers (e.g., Real Estate Agents, Retail Salesperson)",7,15,nominal,1,positive,1,0,inaccurate,2,-1,-0.79,-0.23,-1,nominalpositiveinaccurate,4
10/15/17 17:54,,100%,7,0,Telic,4,5,4,5,4.5,4,1,1,2,3,2,1,1,3,1,1,2,2,1,2,3,3,1,3,1,2.4,1.4,1,1,1,5,1,1.8,1,1,4,1,1.75,,80%,6,0,Low,Not at All/Very Low,"The project gave achievable tasks, but the time allotted was not enough to cover each task effectively.  Also, the given results of the project was not accurate since I did not complete each task on time given. ","I wen to the Google.com link and typed in the suggested information for the search for each college or university, easily finding the RBG codes.",White,No,60,Female,Graduate or professional degree,"First/mid level officials and managers (e.g., Operations Manager, Vice President)",12,44,relative,2,positive,1,0,inaccurate,2,-1,-0.56,0.49,0,relativepositiveinaccurate,8
10/15/17 18:14,,40%,4,2,Paratelic,4,4,4,4,4,2,3,1,3,2,3,2,1,2,2,3,4,4,1,3,2,5,1,2,3,2.3,2.6,4,3,4,4,4,3.8,2,4,4,4,3.5,,20%,3,1,Moderate,Low,never had to look up color codes,"i searched for them on google, then found them on the school pages",White,No,36,Female,"Some college, no degree","Service workers (e.g., Cook, Hairdresser)",7,16,relative,2,negative,2,0,accurate,1,-1,-0.79,-0.23,-1,relativenegativeaccurate,5
10/15/17 18:02,,60%,5,2,Telic,5,5,5,5,5,4,2,3,2,3,3,2,2,4,3,2,4,3,3,4,5,4,3,4,2,3.7,2.5,4,4,4,4,4,4,4,4,4,4,4,,60%,5,2,Very High,Not at All/Very Low,This project had timed areas with very little time to find answers. ,I googled RGB Codes for the University I was looking for.,White,No,29,Female,"Some college, no degree",Other,1,10,relative,2,positive,1,0,inaccurate,2,0,0.06,0.6,0,relativepositiveinaccurate,8
10/14/17 11:17,4,,5,3,Telic,3,2,1,4,2.5,4,2,2,3,3,4,5,2,2,4,3,3,5,4,4,4,2,4,2,3,3,3.5,3,2,2,2,3,2.4,3,3,3,2,2.75,3,,4,3,Very High,Moderate,,"I googled ""[Insert University Name] RGB Codes.""",White,No,22,Male,"Some college, no degree",Other,1,1,nominal,1,negative,2,0,accurate,1,-1,0.16,-0.15,0,nominalnegativeaccurate,1
10/15/17 18:56,,40%,4,3,Paratelic,4,2,2,3,2.75,1,1,1,2,1,2,1,1,1,1,2,3,2,1,2,1,2,1,1,1,1.3,1.5,3,3,3,3,3,3,3,3,3,3,3,,20%,3,3,Moderate,Not at All/Very Low,I don't think I've ever been timed to retrieve data,"I googled the university name + ""RGB"", clicked on the first result and located the color and RGB codes on the page.  I first tried to copy and paste the numbers but then I thought memorizing them would be faster.  They were both  pretty slow.",White,No,34,Female,Associate's degree,"Sales workers (e.g., Real Estate Agents, Retail Salesperson)",1,9,relative,2,negative,2,1,inaccurate,2,-1,0.16,-0.23,0,relativenegativeinaccurate,6
10/17/17 14:42,6,,7,3,Telic,5,5,5,5,5,3,1,3,1,5,1,1,1,3,1,1,5,1,5,1,5,5,1,4,1,3.9,1,5,5,5,5,5,5,5,5,5,5,5,3,,4,3,Very High,Not at All/Very Low,never used RGB codes,Googled it,White,No,34,Female,"Some college, no degree","Sales workers (e.g., Real Estate Agents, Retail Salesperson)",14,14,nominal,1,negative,2,0,accurate,1,-3,0.16,-1,0,nominalnegativeaccurate,1
10/15/17 21:49,,40%,4,2,Paratelic,4,3,4,3,3.5,3,3,5,2,2,3,4,3,2,2,3,3,3,4,3,3,3,3,4,1,3.1,2.8,4,4,4,2,4,3.6,5,5,4,4,4.5,,40%,4,3,Very High,Not at All/Very Low,never done,google search,White,No,48,Male,Bachelor's degree,"Sales workers (e.g., Real Estate Agents, Retail Salesperson)",2,20,relative,2,positive,1,0,inaccurate,2,0,0.92,0.52,1,relativepositiveinaccurate,8
10/17/17 14:19,3,,4,3,Paratelic,2,2,3,3,2.5,2,2,1,1,1,1,1,3,1,1,3,3,1,1,3,1,1,1,1,1,1.3,1.7,4,2,4,4,3,3.4,3,4,3,3,3.25,3,,4,3,Very High,Not at All/Very Low,i have never even heard f rgb codes before,i typed in the university name and rgb codes in the search wndow,White,No,38,Female,Graduate or professional degree,"Professionals (e.g., Engineer, Lawyer)",15,20,nominal,1,negative,2,1,inaccurate,2,0,0.16,0.52,0,nominalnegativeinaccurate,2
10/17/17 14:18,5,,6,3,Telic,4,5,4,5,4.5,3,1,3,2,3,3,1,1,3,2,1,4,1,3,2,3,3,4,3,1,3,1.7,5,4,4,5,4,4.4,4,4,5,4,4.25,3,,4,5,High,Low,It is timed and requires me to search for things under time pressure.,"I Googled the university name, followed by ""rgb logo"" and clicked on the first link that came up. If I didn't find the color immediately, I went to the next university in the list.",White,No,25,Female,Associate's degree,"Service workers (e.g., Cook, Hairdresser)",2,2,nominal,1,negative,2,0,accurate,1,-2,1.88,-0.65,2,nominalnegativeaccurate,1
10/17/17 14:18,,80%,6,3,Paratelic,5,5,5,5,5,4,1,3,1,3,1,1,1,3,2,2,4,1,3,1,5,4,1,4,1,3.5,1.1,5,5,5,5,5,5,5,5,5,5,5,,80%,6,2,Very High,Not at All/Very Low,I've only recently started working MTurk projects and so far this one was one of the most engaging. I definitely was racing myself!!,googled RGP color picker and each universities name,White,No,45,Female,Bachelor's degree,Other,8,32,relative,2,positive,1,0,inaccurate,2,0,-0.69,0.85,-1,relativepositiveinaccurate,8
10/17/17 14:56,3,,4,1,Telic,4,3,2,4,3.25,2,1,1,1,2,2,1,1,1,1,2,1,1,1,1,2,2,1,2,1,1.5,1.2,4,2,4,4,4,3.6,4,4,4,4,4,0,,1,1,Moderate,Low,n/a,research,White,No,45,Female,Bachelor's degree,"Professionals (e.g., Engineer, Lawyer)",12,27,nominal,1,negative,2,0,accurate,1,-3,-0.49,-1.72,0,nominalnegativeaccurate,1
9/28/17 19:19,3,,4,2,Telic,5,5,3,5,4.5,5,2,5,1,5,1,2,1,5,5,1,5,1,5,4,5,5,4,5,2,5,1.9,5,5,5,5,5,5,5,5,5,5,5,4,,5,1,Very High,Not at All/Very Low,I have never been timed to look something up on the web.,"I googled the university name followed by rgb, and I clicked on the link that looked like it had the answer.",White,No,34,Female,Associate's degree,"Technicians (e.g., Dental Hygienists, Emergency Medical Technicians)",11,18,nominal,1,positive,1,0,inaccurate,2,1,-0.79,1.27,-1,nominalpositiveinaccurate,4
10/17/17 14:22,,40%,4,2,Telic,5,5,5,5,5,5,1,1,2,1,1,1,1,4,1,2,5,2,2,1,3,3,1,1,1,2.6,1.3,5,5,5,5,4,4.8,1,5,5,5,4,,40%,4,5,High,Not at All/Very Low,I have never had to look up codes for RGB nor was I ever rewarded based on my correctness in a task compared to other participants,"I googled ""rgb codes for ____ university"" and clicked on the page that was directly from that university",White,No,22,Female,"Some college, no degree","Laborers and helpers (e.g., Attendant, Assistant)",2,7,relative,2,negative,2,0,accurate,1,0,2.64,0.52,3,relativenegativeaccurate,5
10/17/17 14:27,3,,4,4,Paratelic,1,1,1,3,1.5,1,1,1,2,4,1,1,2,1,1,2,4,1,1,1,1,1,1,1,1,1.6,1.3,1,1,1,1,1,1,1,1,1,1,1,3,,4,2,Not at All/Very Low,Not at All/Very Low,never asked to do this before,google [school] rgb code,White,No,31,Female,Bachelor's degree,"Professionals (e.g., Engineer, Lawyer)",1,15,nominal,1,negative,2,1,inaccurate,2,0,-1.51,0.52,-2,nominalnegativeinaccurate,2
10/17/17 14:17,,40%,4,3,Telic,4,4,4,4,4,4,4,3,3,2,1,3,2,3,2,3,4,4,3,4,3,4,4,3,2,3.1,3,4,4,4,5,4,4.2,4,4,4,4,4,,20%,3,3,High,Low,"This involves a web search for a specific piece of information. While it is somewhat gamified in its execution, the requirement to search to find the information was a problem-solving task.","Google search for university name, rgb palette.",White,No,30,Female,"Some college, no degree",Other,1,12,relative,2,negative,2,1,inaccurate,2,-1,0.16,-0.23,0,relativenegativeinaccurate,6
10/17/17 14:21,,60%,5,1,Paratelic,5,4,4,4,4.25,4,1,5,1,3,1,1,1,4,2,1,4,1,2,3,4,5,1,4,1,3.7,1.2,2,3,3,2,3,2.6,4,4,4,3,3.75,,40%,4,2,Moderate,Not at All/Very Low,It was challenging,Google led need to the websites,White,No,24,Female,High school graduate,Other,2,6,relative,2,positive,1,0,inaccurate,2,-1,0.37,-0.15,1,relativepositiveinaccurate,8
10/6/17 13:01,,100%,7,2,Telic,4,3,4,3,3.5,4,3,4,3,3,3,3,2,4,3,3,4,2,3,2,4,2,3,3,2,3.4,2.6,3,4,4,2,3,3.2,3,3,4,4,3.5,,100%,7,3,Moderate,Low,The web surfing componet,I used google just typed university name + rgb,White,No,29,Male,Bachelor's degree,"Technicians (e.g., Dental Hygienists, Emergency Medical Technicians)",2,12,relative,2,positive,1,0,inaccurate,2,0,0.92,1.24,1,relativepositiveinaccurate,8
10/17/17 14:23,6,,7,5,Telic,4,2,2,1,2.25,3,2,2,4,3,3,1,1,3,2,2,3,4,4,2,4,4,1,4,1,3.2,2.1,4,4,3,4,4,3.8,2,3,3,4,3,6,,7,4,High,Low,I haven't done a feedback survey,Searched it on Google and clicked the website that looked the most accurate.,Asian,No,52,Male,Ph.D.,"Professionals (e.g., Engineer, Lawyer)",2,25,nominal,1,negative,2,0,accurate,1,0,0.48,1.24,-1,nominalnegativeaccurate,1
10/17/17 14:26,,60%,5,3,Paratelic,4,4,2,2,3,2,2,1,2,2,2,1,2,3,2,1,2,2,2,3,2,3,3,2,3,2.1,2.1,4,4,4,4,4,4,3,4,4,3,3.5,,40%,4,3,Moderate,Not at All/Very Low,I never looked up rgb before,Google,White,No,22,Male,Bachelor's degree,Other,1,1,relative,2,negative,2,1,inaccurate,2,-1,0.16,-0.15,0,relativenegativeinaccurate,6
10/17/17 14:24,,100%,7,2,Telic,5,5,5,5,5,5,1,2,1,2,1,1,1,3,4,1,5,1,4,1,5,5,1,4,1,3.9,1,5,5,5,5,5,5,5,5,5,5,5,,100%,7,2,Moderate,Not at All/Very Low,I have never dealt with RGB codes.,I googled RGB  codes for whatever university it was.,White,No,32,Male,High school graduate,"Craft workers (e.g., Carpenter, Auto Mechanic)",10,15,relative,2,positive,1,0,inaccurate,2,0,0.06,1.24,0,relativepositiveinaccurate,8
10/17/17 14:30,6,,7,5,Telic,5,3,4,4,4,4,2,3,4,4,2,2,2,3,3,4,4,4,4,2,4,4,2,3,2,3.6,2.6,2,3,3,2,2,2.4,2,2,2,2,2,6,,7,6,Very High,Not at All/Very Low,I've never done one like this,google search with university and then 'rgb' in the search line,White,No,39,Male,Bachelor's degree,"First/mid level officials and managers (e.g., Operations Manager, Vice President)",4,16,nominal,1,negative,2,0,accurate,1,0,2.19,1.24,1,nominalnegativeaccurate,1
10/17/17 14:21,3,,4,2,Paratelic,3,4,4,4,3.75,3,1,3,2,2,1,1,1,3,4,1,4,1,3,1,4,4,3,3,1,3.3,1.3,5,5,4,5,5,4.8,4,4,4,4,4,3,,4,3,High,Not at All/Very Low,I've never had to search for info on google and be timed on the results I find,For example I searched for Notre Dame rgb code,White,No,52,Male,"Some college, no degree","Administrative support workers (e.g., Secretary, Dispatcher)",1,37,nominal,1,positive,1,0,inaccurate,2,0,0.92,0.52,1,nominalpositiveinaccurate,4
10/17/17 14:26,,40%,4,2,Telic,4,3,3,1,2.75,4,2,5,1,4,1,3,4,5,2,3,5,1,3,5,5,5,5,5,4,4.3,2.9,3,3,3,3,3,3,3,3,3,3,3,,40%,4,2,Moderate,Not at All/Very Low,I've never had a HIT tell me to google anything for results,I googled them ,White,No,25,Female,"Some college, no degree","Administrative support workers (e.g., Secretary, Dispatcher)",5,5,relative,2,positive,1,0,inaccurate,2,0,0.06,0.52,0,relativepositiveinaccurate,8
10/17/17 14:26,,40%,4,2,Telic,4,4,3,3,3.5,3,2,2,1,2,1,1,1,2,3,1,3,2,3,2,3,3,2,2,1,2.6,1.4,3,3,3,3,2,2.8,4,4,4,3,3.75,,60%,5,3,Low,Not at All/Very Low,search criteria and the limited time to execute it,searched/googled the university rgb codes,White,No,31,Female,Bachelor's degree,Other,0,12,relative,2,positive,1,0,inaccurate,2,1,0.92,1.27,1,relativepositiveinaccurate,8
10/8/17 17:55,3,,4,2,Telic,4,4,4,5,4.25,1,4,1,4,1,1,1,1,1,1,4,1,4,1,1,3,1,1,1,1,1.2,2.2,5,5,5,5,5,5,2,2,5,5,3.5,3,,4,2,Very High,Not at All/Very Low,I have never had to look up such specific information about places or colleges before.,"Google, then clicked on the first result and searched from there.",White,No,24,Female,Bachelor's degree,"Professionals (e.g., Engineer, Lawyer)",3,10,nominal,1,negative,2,0,accurate,1,0,0.06,0.52,0,nominalnegativeaccurate,1
10/11/17 20:30,4,,5,2,Telic,4,2,4,4,3.5,1,3,1,3,1,3,1,2,1,1,3,3,4,1,3,1,2,1,1,1,1.3,2.4,4,4,4,4,4,4,4,4,4,4,4,3,,4,1,Moderate,Low,"I've never had to look up color codes, but have had to predict how many of a certain task i can do in a specified time.",I googled and then tried to use the most accurate page.,White,Yes,30,Female,"Some college, no degree","Sales workers (e.g., Real Estate Agents, Retail Salesperson)",3,15,nominal,1,negative,2,0,accurate,1,-1,-0.79,-0.15,-1,nominalnegativeaccurate,1
10/17/17 14:31,,40%,4,3,Paratelic,4,4,4,5,4.25,3,1,1,1,2,1,1,1,2,1,1,3,1,2,1,2,3,1,2,1,2.1,1,4,4,4,5,4,4.2,4,4,4,4,4,,40%,4,2,Moderate,Not at All/Very Low,I've never participated in any tasks about finding RGB colors codes. Before this task I had never heard of RGB color codes,"I did a google search with the term ""RGB code for....."" for each of the colleges. I then checked out the websites listed in the results. Usually the first site worked.",White,No,42,Female,Bachelor's degree,Other,1,25,relative,2,positive,1,1,accurate,1,0,-0.69,0.52,-1,relativepositiveaccurate,7
10/17/17 14:34,5,,6,5,Telic,2,4,4,4,3.5,5,5,1,2,1,1,4,2,1,1,3,5,1,1,5,4,5,2,1,4,2.5,2.9,3,3,4,4,3,3.4,5,5,4,5,4.75,5,,6,5,Very High,Not at All/Very Low,Not many projects have given me feedback before.,"Copy&pasted university name and ""rgb"" into google.",White,No,23,Female,Bachelor's degree,Other,1,1,nominal,1,negative,2,1,inaccurate,2,0,1.33,0.85,0,nominalnegativeinaccurate,2
10/17/17 14:34,3,,4,4,Telic,4,3,2,4,3.25,4,1,3,1,2,1,1,1,4,3,1,4,1,2,1,3,4,3,3,1,3.2,1.2,4,4,4,4,4,4,4,4,4,4,4,4,,5,4,High,Not at All/Very Low,This project had be go and research to find the RGB colors or diffrent schools.  Most other surveys just ask you questions.,google search name of university and rgb colors,White,No,25,Male,Bachelor's degree,"Professionals (e.g., Engineer, Lawyer)",4,7,nominal,1,positive,1,1,accurate,1,1,0.21,1.27,0,nominalpositiveaccurate,3
10/17/17 15:01,4,,5,4,Telic,5,5,5,4,4.75,5,2,3,2,2,1,1,1,2,2,1,5,2,4,2,5,5,2,4,1,3.7,1.5,4,2,4,4,4,3.6,4,4,4,4,4,4,,5,2,Moderate,Not at All/Very Low,Had to search for answers,google searched each university/college then went onto their site,White,No,24,Female,Bachelor's degree,"Operatives (e.g., Bus Driver, Baker)",3,8,nominal,1,negative,2,1,inaccurate,2,0,-1.51,0.6,-2,nominalnegativeinaccurate,2
10/17/17 14:30,5,,6,2,Telic,5,5,5,5,5,2,4,1,4,1,4,2,2,1,1,3,3,3,2,3,2,2,2,3,3,1.8,3,4,4,4,4,4,4,3,4,4,4,3.75,3,,4,2,Very High,Not at All/Very Low,I've never had to find information with a strict time limit and I've never gotten instant feedback before.,I Google searched them.,White,No,27,Female,"Some college, no degree",Other,1,10,nominal,1,negative,2,0,accurate,1,-2,0.06,-0.65,0,nominalnegativeaccurate,1
10/17/17 14:32,5,,6,1,Telic,3,3,4,5,3.75,4,3,2,2,3,2,1,1,4,1,3,4,2,3,3,4,4,3,4,2,3.3,2.2,4,4,3,4,2,3.4,2,4,3,3,3,3,,4,1,Moderate,Not at All/Very Low,"I've never not accomplished my goals on any other survey. There just wasn't enough time to switch in between screens. That said, the lesson I should have learned was to decrease my goal more substantially than I did.","I did a search similar to the one suggested in the instructions. Unfortunately, there was one university each time that the results didn't come up easily for, and I wasted too much time on those.",White,No,41,Female,Bachelor's degree,"First/mid level officials and managers (e.g., Operations Manager, Vice President)",7,18,nominal,1,negative,2,0,accurate,1,-2,-0.49,-0.65,0,nominalnegativeaccurate,1
10/17/17 15:15,,40%,4,0,Paratelic,3,5,2,1,2.75,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.2,2,3,2,2,1,2,3,1,3,2,2.25,,1%,2,0,Moderate,Low,I've only conducted opinion based surveys on facts.,Used the colour picker on mspaint,White,No,18,Male,"Some college, no degree","Sales workers (e.g., Real Estate Agents, Retail Salesperson)",3,3,relative,2,positive,1,0,inaccurate,2,-2,-0.56,-0.98,0,relativepositiveinaccurate,8
10/17/17 14:56,,80%,6,1,Telic,2,1,3,2,2,1,1,1,4,1,1,1,2,1,1,1,1,1,1,1,3,3,1,1,1,1.4,1.4,3,2,1,2,3,2.2,1,1,1,1,1,,0%,1,3,Very High,Moderate,,Google search followed by the college website's page or PDF.,Other race,No,20,Female,"Some college, no degree","Laborers and helpers (e.g., Attendant, Assistant)",1,2,relative,2,negative,2,0,accurate,1,-5,1.22,-2.9,2,relativenegativeaccurate,5
10/17/17 14:36,,80%,6,1,Telic,4,2,3,2,2.75,3,1,1,1,2,1,1,1,2,2,1,4,1,1,2,4,4,2,4,1,2.7,1.2,3,4,4,5,4,4,4,4,5,5,4.5,,60%,5,2,Moderate,Moderate,,I searched on google.,Asian,No,40,Male,Bachelor's degree,"Laborers and helpers (e.g., Attendant, Assistant)",4,10,relative,2,negative,2,0,accurate,1,-1,0.37,0.1,1,relativenegativeaccurate,5
